chr	start	end	methylation_pct	coverage	sample_id	condition
chr22	16900000	16900002	62.9	53	E003_brain	fetal_brain
chr22	16902000	16902002	85.4	54	E003_brain	fetal_brain
chr22	16904000	16904002	96.5	24	E003_brain	fetal_brain
chr22	16906000	16906002	68.1	68	E003_brain	fetal_brain
chr22	16908000	16908002	77.6	80	E003_brain	fetal_brain
chr22	16910000	16910002	68.3	47	E003_brain	fetal_brain
chr22	16912000	16912002	90.9	61	E003_brain	fetal_brain
chr22	16914000	16914002	47.7	17	E003_brain	fetal_brain
chr22	16916000	16916002	53.6	23	E003_brain	fetal_brain
chr22	16918000	16918002	67.3	57	E003_brain	fetal_brain
chr22	16920000	16920002	97.4	14	E003_brain	fetal_brain
chr22	16922000	16922002	41.2	65	E003_brain	fetal_brain
chr22	16924000	16924002	72.3	55	E003_brain	fetal_brain
chr22	16926000	16926002	58.5	15	E003_brain	fetal_brain
chr22	16928000	16928002	87.5	73	E003_brain	fetal_brain
chr22	16930000	16930002	46.5	53	E003_brain	fetal_brain
chr22	16932000	16932002	90.2	67	E003_brain	fetal_brain
chr22	16934000	16934002	64.0	74	E003_brain	fetal_brain
chr22	16936000	16936002	75.5	41	E003_brain	fetal_brain
chr22	16938000	16938002	71.3	34	E003_brain	fetal_brain
chr22	16940000	16940002	69.7	17	E003_brain	fetal_brain
chr22	16942000	16942002	54.0	17	E003_brain	fetal_brain
chr22	16944000	16944002	48.3	8	E003_brain	fetal_brain
chr22	16946000	16946002	78.0	10	E003_brain	fetal_brain
chr22	16948000	16948002	67.7	50	E003_brain	fetal_brain
chr22	16950000	16950002	74.6	52	E003_brain	fetal_brain
chr22	16952000	16952002	59.8	57	E003_brain	fetal_brain
chr22	16954000	16954002	74.7	77	E003_brain	fetal_brain
chr22	16956000	16956002	66.1	27	E003_brain	fetal_brain
chr22	16958000	16958002	61.4	15	E003_brain	fetal_brain
chr22	16960000	16960002	58.6	35	E003_brain	fetal_brain
chr22	16962000	16962002	60.6	68	E003_brain	fetal_brain
chr22	16964000	16964002	77.1	64	E003_brain	fetal_brain
chr22	16966000	16966002	65.7	37	E003_brain	fetal_brain
chr22	16968000	16968002	48.5	64	E003_brain	fetal_brain
chr22	16970000	16970002	75.6	41	E003_brain	fetal_brain
chr22	16972000	16972002	66.1	61	E003_brain	fetal_brain
chr22	16974000	16974002	62.1	49	E003_brain	fetal_brain
chr22	16976000	16976002	82.6	59	E003_brain	fetal_brain
chr22	16978000	16978002	69.0	37	E003_brain	fetal_brain
chr22	16980000	16980002	57.7	54	E003_brain	fetal_brain
chr22	16982000	16982002	73.4	66	E003_brain	fetal_brain
chr22	16984000	16984002	81.5	50	E003_brain	fetal_brain
chr22	16986000	16986002	79.1	78	E003_brain	fetal_brain
chr22	16988000	16988002	63.4	7	E003_brain	fetal_brain
chr22	16990000	16990002	92.3	55	E003_brain	fetal_brain
chr22	16992000	16992002	67.0	11	E003_brain	fetal_brain
chr22	16994000	16994002	89.2	68	E003_brain	fetal_brain
chr22	16996000	16996002	86.1	34	E003_brain	fetal_brain
chr22	16998000	16998002	41.9	50	E003_brain	fetal_brain
chr22	17000000	17000002	71.9	37	E003_brain	fetal_brain
chr22	17002000	17002002	79.6	22	E003_brain	fetal_brain
chr22	17004000	17004002	47.5	10	E003_brain	fetal_brain
chr22	17006000	17006002	46.6	44	E003_brain	fetal_brain
chr22	17008000	17008002	70.9	51	E003_brain	fetal_brain
chr22	17010000	17010002	66.2	21	E003_brain	fetal_brain
chr22	17012000	17012002	80.6	58	E003_brain	fetal_brain
chr22	17014000	17014002	76.7	27	E003_brain	fetal_brain
chr22	17016000	17016002	78.0	51	E003_brain	fetal_brain
chr22	17018000	17018002	95.1	72	E003_brain	fetal_brain
chr22	17020000	17020002	58.0	26	E003_brain	fetal_brain
chr22	17022000	17022002	69.9	37	E003_brain	fetal_brain
chr22	17024000	17024002	100	42	E003_brain	fetal_brain
chr22	17026000	17026002	51.5	48	E003_brain	fetal_brain
chr22	17028000	17028002	75.6	14	E003_brain	fetal_brain
chr22	17030000	17030002	54.1	23	E003_brain	fetal_brain
chr22	17032000	17032002	70.3	55	E003_brain	fetal_brain
chr22	17034000	17034002	59.3	76	E003_brain	fetal_brain
chr22	17036000	17036002	52.4	6	E003_brain	fetal_brain
chr22	17038000	17038002	89.8	38	E003_brain	fetal_brain
chr22	17040000	17040002	53.9	38	E003_brain	fetal_brain
chr22	17042000	17042002	66.2	79	E003_brain	fetal_brain
chr22	17044000	17044002	54.3	52	E003_brain	fetal_brain
chr22	17046000	17046002	84.5	18	E003_brain	fetal_brain
chr22	17048000	17048002	62.3	76	E003_brain	fetal_brain
chr22	17050000	17050002	54.9	46	E003_brain	fetal_brain
chr22	17052000	17052002	79.1	13	E003_brain	fetal_brain
chr22	17054000	17054002	64.6	64	E003_brain	fetal_brain
chr22	17056000	17056002	80.7	57	E003_brain	fetal_brain
chr22	17058000	17058002	63.1	19	E003_brain	fetal_brain
chr22	17060000	17060002	93.2	43	E003_brain	fetal_brain
chr22	17062000	17062002	97.9	68	E003_brain	fetal_brain
chr22	17064000	17064002	78.2	73	E003_brain	fetal_brain
chr22	17066000	17066002	77.3	22	E003_brain	fetal_brain
chr22	17068000	17068002	58.9	74	E003_brain	fetal_brain
chr22	17070000	17070002	79.3	58	E003_brain	fetal_brain
chr22	17072000	17072002	49.4	58	E003_brain	fetal_brain
chr22	17074000	17074002	57.4	17	E003_brain	fetal_brain
chr22	17076000	17076002	80.4	40	E003_brain	fetal_brain
chr22	17078000	17078002	52.1	9	E003_brain	fetal_brain
chr22	17080000	17080002	66.2	61	E003_brain	fetal_brain
chr22	17082000	17082002	60.2	35	E003_brain	fetal_brain
chr22	17084000	17084002	74.2	52	E003_brain	fetal_brain
chr22	17086000	17086002	64.6	74	E003_brain	fetal_brain
chr22	17088000	17088002	87.6	12	E003_brain	fetal_brain
chr22	17090000	17090002	57.5	55	E003_brain	fetal_brain
chr22	17092000	17092002	63.6	63	E003_brain	fetal_brain
chr22	17094000	17094002	100	16	E003_brain	fetal_brain
chr22	17096000	17096002	58.8	7	E003_brain	fetal_brain
chr22	17098000	17098002	51.7	11	E003_brain	fetal_brain
chr22	17100000	17100002	72.6	21	E003_brain	fetal_brain
chr22	17102000	17102002	59.1	77	E003_brain	fetal_brain
chr22	17104000	17104002	77.8	75	E003_brain	fetal_brain
chr22	17106000	17106002	97.1	31	E003_brain	fetal_brain
chr22	17108000	17108002	46.5	34	E003_brain	fetal_brain
chr22	17110000	17110002	55.8	47	E003_brain	fetal_brain
chr22	17112000	17112002	74.0	5	E003_brain	fetal_brain
chr22	17114000	17114002	43.9	40	E003_brain	fetal_brain
chr22	17116000	17116002	75.3	21	E003_brain	fetal_brain
chr22	17118000	17118002	63.5	74	E003_brain	fetal_brain
chr22	17120000	17120002	70.0	8	E003_brain	fetal_brain
chr22	17122000	17122002	79.3	21	E003_brain	fetal_brain
chr22	17124000	17124002	96.4	35	E003_brain	fetal_brain
chr22	17126000	17126002	72.5	80	E003_brain	fetal_brain
chr22	17128000	17128002	65.9	11	E003_brain	fetal_brain
chr22	17130000	17130002	78.3	21	E003_brain	fetal_brain
chr22	17132000	17132002	69.0	13	E003_brain	fetal_brain
chr22	17134000	17134002	51.7	65	E003_brain	fetal_brain
chr22	17136000	17136002	56.5	80	E003_brain	fetal_brain
chr22	17138000	17138002	74.5	18	E003_brain	fetal_brain
chr22	17140000	17140002	59.9	10	E003_brain	fetal_brain
chr22	17142000	17142002	73.2	71	E003_brain	fetal_brain
chr22	17144000	17144002	63.1	8	E003_brain	fetal_brain
chr22	17146000	17146002	90.4	12	E003_brain	fetal_brain
chr22	17148000	17148002	99.1	59	E003_brain	fetal_brain
chr22	17150000	17150002	69.7	18	E003_brain	fetal_brain
chr22	17152000	17152002	37.2	14	E003_brain	fetal_brain
chr22	17154000	17154002	72.0	15	E003_brain	fetal_brain
chr22	17156000	17156002	66.3	21	E003_brain	fetal_brain
chr22	17158000	17158002	77.6	40	E003_brain	fetal_brain
chr22	17160000	17160002	55.9	46	E003_brain	fetal_brain
chr22	17162000	17162002	56.0	53	E003_brain	fetal_brain
chr22	17164000	17164002	88.4	63	E003_brain	fetal_brain
chr22	17166000	17166002	69.4	69	E003_brain	fetal_brain
chr22	17168000	17168002	64.6	19	E003_brain	fetal_brain
chr22	17170000	17170002	65.8	75	E003_brain	fetal_brain
chr22	17172000	17172002	68.1	62	E003_brain	fetal_brain
chr22	17174000	17174002	59.7	34	E003_brain	fetal_brain
chr22	17176000	17176002	45.9	56	E003_brain	fetal_brain
chr22	17178000	17178002	84.5	58	E003_brain	fetal_brain
chr22	17180000	17180002	68.3	45	E003_brain	fetal_brain
chr22	17182000	17182002	57.1	37	E003_brain	fetal_brain
chr22	17184000	17184002	63.9	65	E003_brain	fetal_brain
chr22	17186000	17186002	76.1	13	E003_brain	fetal_brain
chr22	17188000	17188002	75.3	60	E003_brain	fetal_brain
chr22	17190000	17190002	73.4	17	E003_brain	fetal_brain
chr22	17192000	17192002	69.5	21	E003_brain	fetal_brain
chr22	17194000	17194002	55.5	76	E003_brain	fetal_brain
chr22	17196000	17196002	100	76	E003_brain	fetal_brain
chr22	17198000	17198002	83.8	47	E003_brain	fetal_brain
chr22	17200000	17200002	62.6	59	E003_brain	fetal_brain
chr22	17202000	17202002	56.5	11	E003_brain	fetal_brain
chr22	17204000	17204002	89.9	50	E003_brain	fetal_brain
chr22	17206000	17206002	66.0	18	E003_brain	fetal_brain
chr22	17208000	17208002	60.8	66	E003_brain	fetal_brain
chr22	17210000	17210002	65.1	33	E003_brain	fetal_brain
chr22	17212000	17212002	78.0	76	E003_brain	fetal_brain
chr22	17214000	17214002	58.6	52	E003_brain	fetal_brain
chr22	17216000	17216002	79.1	33	E003_brain	fetal_brain
chr22	17218000	17218002	78.0	59	E003_brain	fetal_brain
chr22	17220000	17220002	92.9	76	E003_brain	fetal_brain
chr22	17222000	17222002	36.4	8	E003_brain	fetal_brain
chr22	17224000	17224002	53.0	39	E003_brain	fetal_brain
chr22	17226000	17226002	56.1	8	E003_brain	fetal_brain
chr22	17228000	17228002	79.9	44	E003_brain	fetal_brain
chr22	17230000	17230002	91.2	48	E003_brain	fetal_brain
chr22	17232000	17232002	64.4	23	E003_brain	fetal_brain
chr22	17234000	17234002	77.6	77	E003_brain	fetal_brain
chr22	17236000	17236002	66.9	8	E003_brain	fetal_brain
chr22	17238000	17238002	65.2	16	E003_brain	fetal_brain
chr22	17240000	17240002	69.7	58	E003_brain	fetal_brain
chr22	17242000	17242002	59.6	63	E003_brain	fetal_brain
chr22	17244000	17244002	62.2	46	E003_brain	fetal_brain
chr22	17246000	17246002	82.1	77	E003_brain	fetal_brain
chr22	17248000	17248002	44.4	24	E003_brain	fetal_brain
chr22	17250000	17250002	52.3	25	E003_brain	fetal_brain
chr22	17252000	17252002	70.1	15	E003_brain	fetal_brain
chr22	17254000	17254002	65.2	39	E003_brain	fetal_brain
chr22	17256000	17256002	55.2	61	E003_brain	fetal_brain
chr22	17258000	17258002	75.5	58	E003_brain	fetal_brain
chr22	17260000	17260002	66.4	19	E003_brain	fetal_brain
chr22	17262000	17262002	94.9	49	E003_brain	fetal_brain
chr22	17264000	17264002	58.9	80	E003_brain	fetal_brain
chr22	17266000	17266002	75.2	67	E003_brain	fetal_brain
chr22	17268000	17268002	57.3	33	E003_brain	fetal_brain
chr22	17270000	17270002	67.8	55	E003_brain	fetal_brain
chr22	17272000	17272002	75.0	31	E003_brain	fetal_brain
chr22	17274000	17274002	69.5	43	E003_brain	fetal_brain
chr22	17276000	17276002	94.1	37	E003_brain	fetal_brain
chr22	17278000	17278002	61.4	42	E003_brain	fetal_brain
chr22	17280000	17280002	69.1	60	E003_brain	fetal_brain
chr22	17282000	17282002	71.6	27	E003_brain	fetal_brain
chr22	17284000	17284002	82.7	34	E003_brain	fetal_brain
chr22	17286000	17286002	83.4	69	E003_brain	fetal_brain
chr22	17288000	17288002	49.2	50	E003_brain	fetal_brain
chr22	17290000	17290002	62.0	14	E003_brain	fetal_brain
chr22	17292000	17292002	50.3	60	E003_brain	fetal_brain
chr22	17294000	17294002	84.9	7	E003_brain	fetal_brain
chr22	17296000	17296002	64.2	45	E003_brain	fetal_brain
chr22	17298000	17298002	71.5	78	E003_brain	fetal_brain
chr22	17300000	17300002	56.2	58	E003_brain	fetal_brain
chr22	17302000	17302002	76.6	42	E003_brain	fetal_brain
chr22	17304000	17304002	72.3	46	E003_brain	fetal_brain
chr22	17306000	17306002	72.0	26	E003_brain	fetal_brain
chr22	17308000	17308002	76.6	51	E003_brain	fetal_brain
chr22	17310000	17310002	50.3	16	E003_brain	fetal_brain
chr22	17312000	17312002	63.5	60	E003_brain	fetal_brain
chr22	17314000	17314002	72.7	80	E003_brain	fetal_brain
chr22	17316000	17316002	65.1	44	E003_brain	fetal_brain
chr22	17318000	17318002	73.6	48	E003_brain	fetal_brain
chr22	17320000	17320002	74.6	14	E003_brain	fetal_brain
chr22	17322000	17322002	95.7	70	E003_brain	fetal_brain
chr22	17324000	17324002	57.6	29	E003_brain	fetal_brain
chr22	17326000	17326002	56.3	49	E003_brain	fetal_brain
chr22	17328000	17328002	47.6	23	E003_brain	fetal_brain
chr22	17330000	17330002	100	35	E003_brain	fetal_brain
chr22	17332000	17332002	79.2	27	E003_brain	fetal_brain
chr22	17334000	17334002	76.9	24	E003_brain	fetal_brain
chr22	17336000	17336002	71.4	27	E003_brain	fetal_brain
chr22	17338000	17338002	48.1	68	E003_brain	fetal_brain
chr22	17340000	17340002	51.2	79	E003_brain	fetal_brain
chr22	17342000	17342002	74.3	62	E003_brain	fetal_brain
chr22	17344000	17344002	57.0	46	E003_brain	fetal_brain
chr22	17346000	17346002	41.8	45	E003_brain	fetal_brain
chr22	17348000	17348002	73.3	61	E003_brain	fetal_brain
chr22	17350000	17350002	74.6	43	E003_brain	fetal_brain
chr22	17352000	17352002	75.8	50	E003_brain	fetal_brain
chr22	17354000	17354002	50.8	69	E003_brain	fetal_brain
chr22	17356000	17356002	84.9	9	E003_brain	fetal_brain
chr22	17358000	17358002	77.5	12	E003_brain	fetal_brain
chr22	17360000	17360002	61.6	16	E003_brain	fetal_brain
chr22	17362000	17362002	79.1	69	E003_brain	fetal_brain
chr22	17364000	17364002	55.2	10	E003_brain	fetal_brain
chr22	17366000	17366002	83.1	62	E003_brain	fetal_brain
chr22	17368000	17368002	86.4	29	E003_brain	fetal_brain
chr22	17370000	17370002	59.4	46	E003_brain	fetal_brain
chr22	17372000	17372002	56.0	12	E003_brain	fetal_brain
chr22	17374000	17374002	59.2	62	E003_brain	fetal_brain
chr22	17376000	17376002	95.6	48	E003_brain	fetal_brain
chr22	17378000	17378002	89.5	15	E003_brain	fetal_brain
chr22	17380000	17380002	60.8	36	E003_brain	fetal_brain
chr22	17382000	17382002	69.7	61	E003_brain	fetal_brain
chr22	17384000	17384002	88.2	25	E003_brain	fetal_brain
chr22	17386000	17386002	69.0	51	E003_brain	fetal_brain
chr22	17388000	17388002	61.5	57	E003_brain	fetal_brain
chr22	17390000	17390002	78.8	48	E003_brain	fetal_brain
chr22	17392000	17392002	67.9	47	E003_brain	fetal_brain
chr22	17394000	17394002	65.6	13	E003_brain	fetal_brain
chr22	17396000	17396002	60.8	54	E003_brain	fetal_brain
chr22	17398000	17398002	86.8	41	E003_brain	fetal_brain
chr22	17400000	17400002	69.6	24	E003_brain	fetal_brain
chr22	17402000	17402002	99.3	47	E003_brain	fetal_brain
chr22	17404000	17404002	89.3	49	E003_brain	fetal_brain
chr22	17406000	17406002	80.8	44	E003_brain	fetal_brain
chr22	17408000	17408002	92.8	55	E003_brain	fetal_brain
chr22	17410000	17410002	65.3	21	E003_brain	fetal_brain
chr22	17412000	17412002	40.7	44	E003_brain	fetal_brain
chr22	17414000	17414002	50.1	76	E003_brain	fetal_brain
chr22	17416000	17416002	51.0	21	E003_brain	fetal_brain
chr22	17418000	17418002	88.6	72	E003_brain	fetal_brain
chr22	17420000	17420002	88.6	70	E003_brain	fetal_brain
chr22	17422000	17422002	82.4	51	E003_brain	fetal_brain
chr22	17424000	17424002	82.8	32	E003_brain	fetal_brain
chr22	17426000	17426002	71.5	48	E003_brain	fetal_brain
chr22	17428000	17428002	86.4	33	E003_brain	fetal_brain
chr22	17430000	17430002	64.4	22	E003_brain	fetal_brain
chr22	17432000	17432002	77.1	17	E003_brain	fetal_brain
chr22	17434000	17434002	80.4	69	E003_brain	fetal_brain
chr22	17436000	17436002	73.7	72	E003_brain	fetal_brain
chr22	17438000	17438002	41.8	9	E003_brain	fetal_brain
chr22	17440000	17440002	53.9	21	E003_brain	fetal_brain
chr22	17442000	17442002	43.9	53	E003_brain	fetal_brain
chr22	17444000	17444002	75.4	26	E003_brain	fetal_brain
chr22	17446000	17446002	77.8	61	E003_brain	fetal_brain
chr22	17448000	17448002	83.7	35	E003_brain	fetal_brain
chr22	17450000	17450002	73.9	61	E003_brain	fetal_brain
chr22	17452000	17452002	50.7	62	E003_brain	fetal_brain
chr22	17454000	17454002	54.0	34	E003_brain	fetal_brain
chr22	17456000	17456002	57.4	65	E003_brain	fetal_brain
chr22	17458000	17458002	67.3	29	E003_brain	fetal_brain
chr22	17460000	17460002	45.5	61	E003_brain	fetal_brain
chr22	17462000	17462002	96.8	64	E003_brain	fetal_brain
chr22	17464000	17464002	73.2	69	E003_brain	fetal_brain
chr22	17466000	17466002	44.2	72	E003_brain	fetal_brain
chr22	17468000	17468002	62.2	30	E003_brain	fetal_brain
chr22	17470000	17470002	74.4	22	E003_brain	fetal_brain
chr22	17472000	17472002	73.4	66	E003_brain	fetal_brain
chr22	17474000	17474002	66.5	52	E003_brain	fetal_brain
chr22	17476000	17476002	63.4	71	E003_brain	fetal_brain
chr22	17478000	17478002	67.7	20	E003_brain	fetal_brain
chr22	17480000	17480002	64.4	39	E003_brain	fetal_brain
chr22	17482000	17482002	94.8	62	E003_brain	fetal_brain
chr22	17484000	17484002	77.0	60	E003_brain	fetal_brain
chr22	17486000	17486002	65.3	16	E003_brain	fetal_brain
chr22	17488000	17488002	80.0	62	E003_brain	fetal_brain
chr22	17490000	17490002	66.5	49	E003_brain	fetal_brain
chr22	17492000	17492002	84.1	55	E003_brain	fetal_brain
chr22	17494000	17494002	63.4	69	E003_brain	fetal_brain
chr22	17496000	17496002	59.6	15	E003_brain	fetal_brain
chr22	17498000	17498002	80.5	52	E003_brain	fetal_brain
chr22	17500000	17500002	72.1	17	E003_brain	fetal_brain
chr22	17502000	17502002	83.0	47	E003_brain	fetal_brain
chr22	17504000	17504002	72.1	41	E003_brain	fetal_brain
chr22	17506000	17506002	62.1	65	E003_brain	fetal_brain
chr22	17508000	17508002	67.3	65	E003_brain	fetal_brain
chr22	17510000	17510002	62.3	62	E003_brain	fetal_brain
chr22	17512000	17512002	45.6	7	E003_brain	fetal_brain
chr22	17514000	17514002	48.4	37	E003_brain	fetal_brain
chr22	17516000	17516002	71.8	72	E003_brain	fetal_brain
chr22	17518000	17518002	78.3	59	E003_brain	fetal_brain
chr22	17520000	17520002	79.5	43	E003_brain	fetal_brain
chr22	17522000	17522002	78.0	20	E003_brain	fetal_brain
chr22	17524000	17524002	85.0	63	E003_brain	fetal_brain
chr22	17526000	17526002	74.6	13	E003_brain	fetal_brain
chr22	17528000	17528002	95.0	73	E003_brain	fetal_brain
chr22	17530000	17530002	90.9	7	E003_brain	fetal_brain
chr22	17532000	17532002	56.7	23	E003_brain	fetal_brain
chr22	17534000	17534002	55.5	42	E003_brain	fetal_brain
chr22	17536000	17536002	51.3	35	E003_brain	fetal_brain
chr22	17538000	17538002	78.9	78	E003_brain	fetal_brain
chr22	17540000	17540002	50.8	15	E003_brain	fetal_brain
chr22	17542000	17542002	81.1	72	E003_brain	fetal_brain
chr22	17544000	17544002	75.5	72	E003_brain	fetal_brain
chr22	17546000	17546002	69.1	74	E003_brain	fetal_brain
chr22	17548000	17548002	25.3	75	E003_brain	fetal_brain
chr22	17550000	17550002	67.9	7	E003_brain	fetal_brain
chr22	17552000	17552002	56.9	54	E003_brain	fetal_brain
chr22	17554000	17554002	80.7	52	E003_brain	fetal_brain
chr22	17556000	17556002	69.9	13	E003_brain	fetal_brain
chr22	17558000	17558002	72.7	49	E003_brain	fetal_brain
chr22	17560000	17560002	71.2	18	E003_brain	fetal_brain
chr22	17562000	17562002	91.9	79	E003_brain	fetal_brain
chr22	17564000	17564002	68.7	10	E003_brain	fetal_brain
chr22	17566000	17566002	56.6	50	E003_brain	fetal_brain
chr22	17568000	17568002	43.7	27	E003_brain	fetal_brain
chr22	17570000	17570002	62.2	64	E003_brain	fetal_brain
chr22	17572000	17572002	87.0	28	E003_brain	fetal_brain
chr22	17574000	17574002	67.9	22	E003_brain	fetal_brain
chr22	17576000	17576002	93.9	63	E003_brain	fetal_brain
chr22	17578000	17578002	80.0	9	E003_brain	fetal_brain
chr22	17580000	17580002	68.8	30	E003_brain	fetal_brain
chr22	17582000	17582002	74.3	10	E003_brain	fetal_brain
chr22	17584000	17584002	64.8	55	E003_brain	fetal_brain
chr22	17586000	17586002	81.8	74	E003_brain	fetal_brain
chr22	17588000	17588002	66.0	29	E003_brain	fetal_brain
chr22	17590000	17590002	70.7	41	E003_brain	fetal_brain
chr22	17592000	17592002	53.7	47	E003_brain	fetal_brain
chr22	17594000	17594002	90.5	39	E003_brain	fetal_brain
chr22	17596000	17596002	80.2	56	E003_brain	fetal_brain
chr22	17598000	17598002	80.1	61	E003_brain	fetal_brain
chr22	17600000	17600002	81.7	28	E003_brain	fetal_brain
chr22	17602000	17602002	60.9	68	E003_brain	fetal_brain
chr22	17604000	17604002	64.9	71	E003_brain	fetal_brain
chr22	17606000	17606002	56.6	39	E003_brain	fetal_brain
